transaction_id,date,amount,category,description,income_level,monthly_income,age,existing_savings,debt_to_income,day_of_month,month,is_weekend,is_month_start,is_month_end,is_recurring,seasonal_multiplier,prev_month_expenses,prev_month_savings,expense_frequency,description_keywords
TXN_000169,2025-05-19,62.44,Transport,transport_transaction_169,Low,2315.62,55,1623.19,0.1552,27,5,0,0,1,1,1.0,855.44,1460.19,8,1
TXN_000170,2025-07-07,61.59,Transport,transport_transaction_170,High,10328.76,41,9626.94,0.0516,27,7,0,0,1,1,1.2,2617.2,7711.56,17,2
TXN_000171,2025-06-01,47.4,Food,food_transaction_171,Low,1810.22,51,7019.52,0.271,3,6,1,1,0,0,1.0,1118.45,691.77,9,2
TXN_000172,2025-04-26,21.13,Others,others_transaction_172,Medium,5390.17,63,10783.79,0.0148,26,4,1,0,1,0,1.0,1844.75,3545.42,4,2
TXN_000173,2025-06-29,109.92,Shopping,shopping_transaction_173,Low,1853.69,55,896.02,0.179,25,6,1,0,1,0,1.1,535.24,1318.45,4,8
TXN_000174,2025-08-08,114.33,Transport,transport_transaction_174,Medium,4793.2,57,43617.16,0.0542,8,8,0,0,0,1,1.2,2107.64,2685.56,8,1
TXN_000175,2025-05-24,134.72,Shopping,shopping_transaction_175,Low,2298.85,30,2825.59,0.1727,27,5,1,0,1,0,1.0,669.44,1629.41,5,6
TXN_000176,2025-05-26,170.15,Healthcare,healthcare_transaction_176,Low,2310.05,64,5008.43,0.145,26,5,0,0,1,0,1.0,1103.35,1206.7,3,3
TXN_000177,2025-10-15,11.74,Food,food_transaction_177,Low,2093.24,33,7352.34,0.15,15,10,0,0,0,1,1.0,491.39,1601.85,13,4
TXN_000178,2025-09-21,32.81,Transport,transport_transaction_178,Low,1945.64,22,5908.97,0.1426,21,9,1,0,0,1,1.0,943.02,1002.62,17,2
TXN_000179,2025-04-06,63.14,Transport,transport_transaction_179,Medium,5269.07,49,35555.53,0.2867,6,4,1,0,0,0,1.0,3501.57,1767.5,10,1
TXN_000180,2025-03-29,52.94,Shopping,shopping_transaction_180,Low,2090.12,47,6259.52,0.2061,25,3,1,0,1,0,1.0,936.65,1153.47,2,6
TXN_000181,2025-08-16,116.53,Shopping,shopping_transaction_181,Low,1881.22,28,2049.53,0.0561,25,8,1,0,1,0,1.1,1442.07,439.15,4,6
TXN_000182,2025-03-13,102.46,Shopping,shopping_transaction_182,Medium,4765.72,34,2442.77,0.1693,28,3,0,0,1,0,1.0,485.65,4280.07,3,7
TXN_000183,2025-04-19,22.47,Food,food_transaction_183,Medium,4505.19,35,525.76,0.1439,19,4,1,0,0,0,1.0,957.08,3548.12,8,2
TXN_000184,2025-02-07,43.11,Transport,transport_transaction_184,High,8896.33,28,7953.83,0.037,7,2,0,0,0,1,1.0,3224.36,5671.97,12,2
TXN_000185,2025-05-18,67.47,Entertainment,entertainment_transaction_185,Low,2037.04,18,563.5,0.195,18,5,1,0,0,0,1.0,582.32,1454.71,5,6
TXN_000186,2025-10-23,36.2,Food,food_transaction_186,High,10637.85,50,20886.57,0.1156,23,10,0,0,0,1,1.0,5366.21,5271.64,6,5
TXN_000187,2025-03-17,73.65,Transport,transport_transaction_187,Medium,5624.81,44,11289.17,0.1424,17,3,0,0,0,1,1.0,2525.52,3099.29,12,2
TXN_000188,2025-06-11,50.56,Food,food_transaction_188,Low,1960.46,53,3646.8,0.1331,11,6,0,0,0,1,1.0,1223.46,736.99,9,5
TXN_000189,2025-08-19,18.47,Food,food_transaction_189,Medium,5071.89,40,13241.82,0.2058,19,8,0,0,0,1,1.0,2439.66,2632.24,7,2
TXN_000190,2025-11-22,168.48,Shopping,shopping_transaction_190,Low,2026.86,61,412.02,0.0096,22,11,1,0,0,0,1.8,1217.75,809.11,2,5
TXN_000191,2025-11-22,400.0,Utilities,utilities_transaction_191,Low,2202.93,62,1307.28,0.1791,4,11,1,1,0,1,1.0,1066.18,1136.75,1,1
TXN_000192,2025-07-19,57.04,Transport,transport_transaction_192,Medium,4024.2,48,555.52,0.0597,19,7,1,0,0,1,1.2,1093.61,2930.59,19,1
TXN_000193,2025-11-24,54.56,Others,others_transaction_193,Medium,4195.62,63,3452.46,0.0361,24,11,0,0,0,0,1.1,2473.65,1721.96,5,3
TXN_000194,2025-01-07,43.45,Others,others_transaction_194,Low,2174.22,43,7355.66,0.1374,7,1,0,0,0,0,1.0,766.69,1407.53,4,5
TXN_000195,2025-09-06,151.0,Entertainment,entertainment_transaction_195,Low,1993.92,55,8080.32,0.0774,25,9,1,0,1,0,1.0,1075.59,918.34,3,3
TXN_000196,2025-01-08,22.58,Food,food_transaction_196,Medium,5344.72,46,1655.42,0.0565,3,1,0,1,0,1,1.0,1239.64,4105.08,10,4
TXN_000197,2025-09-25,341.87,Education,education_transaction_197,Low,2297.82,25,7435.27,0.0641,5,9,0,1,0,0,1.0,867.42,1430.4,2,6
TXN_000198,2025-06-21,18.45,Food,food_transaction_198,Low,1705.4,28,5971.16,0.0856,21,6,1,0,0,1,1.0,444.38,1261.03,11,4
TXN_000199,2025-06-16,38.73,Others,others_transaction_199,Low,2114.74,59,1409.21,0.2104,16,6,0,0,0,1,1.0,1083.1,1031.64,4,6
TXN_000200,2025-10-25,57.56,Entertainment,entertainment_transaction_200,Low,1872.94,33,3126.89,0.0822,28,10,1,0,1,0,1.0,467.86,1405.09,4,3
TXN_000201,2025-01-12,25.26,Food,food_transaction_201,Low,2119.28,22,12612.05,0.074,12,1,1,0,0,0,1.0,202.54,1916.74,13,5
TXN_000202,2025-08-08,265.03,Healthcare,healthcare_transaction_202,High,11386.35,56,11374.25,0.1105,3,8,0,1,0,0,1.0,7859.03,3527.32,3,4
TXN_000203,2025-08-26,49.65,Transport,transport_transaction_203,Medium,4343.91,36,3533.81,0.0771,26,8,0,0,1,1,1.2,1595.58,2748.33,13,1
TXN_000204,2025-11-06,509.77,Shopping,shopping_transaction_204,High,10424.39,60,25151.86,0.0584,27,11,0,0,1,0,1.8,6543.16,3881.24,5,6
TXN_000205,2025-06-19,476.6,Travel,travel_transaction_205,Medium,4498.17,57,8473.52,0.1208,19,6,0,0,0,0,1.5,3174.93,1323.24,2,7
TXN_000206,2025-02-08,49.46,Transport,transport_transaction_206,Medium,5059.78,41,7456.52,0.0718,5,2,1,1,0,1,1.0,3184.04,1875.74,10,1
TXN_000207,2025-12-06,180.6,Shopping,shopping_transaction_207,Medium,5655.99,56,14524.55,0.1204,6,12,1,0,0,0,1.8,4295.27,1360.72,2,4
TXN_000208,2025-08-02,66.58,Transport,transport_transaction_208,Medium,5740.05,59,15285.71,0.131,2,7,1,1,0,0,1.2,2485.8,3254.26,19,1
TXN_000209,2025-05-10,142.27,Education,education_transaction_209,Low,1727.42,22,5015.83,0.0446,10,5,1,0,0,0,1.0,803.79,923.63,2,5
TXN_000210,2025-03-23,58.49,Transport,transport_transaction_210,Low,2324.5,41,8108.68,0.0933,23,3,1,0,0,1,1.0,988.82,1335.68,13,3
TXN_000211,2025-08-08,45.75,Transport,transport_transaction_211,High,10056.74,23,23577.53,0.2704,8,8,0,0,0,1,1.2,7157.23,2899.52,10,3
TXN_000212,2025-03-19,39.35,Others,others_transaction_212,High,10029.1,39,39223.84,0.1366,19,3,0,0,0,1,1.0,5884.59,4144.51,4,1
TXN_000213,2025-08-23,71.44,Shopping,shopping_transaction_213,Medium,5036.44,34,6223.54,0.1587,23,8,1,0,0,0,1.1,2139.36,2897.08,2,7
TXN_000214,2025-05-31,127.2,Utilities,utilities_transaction_214,Medium,5528.68,20,10982.71,0.1971,3,5,1,1,0,1,1.0,3774.03,1754.66,1,1
TXN_000215,2025-07-12,10.99,Food,food_transaction_215,High,10108.0,39,4403.02,0.3437,26,7,1,0,1,0,1.0,6430.04,3677.96,10,2
TXN_000216,2025-11-22,55.57,Others,others_transaction_216,High,11651.24,39,43275.64,0.063,22,11,1,0,0,1,1.1,5267.19,6384.04,4,3
TXN_000217,2025-10-11,116.19,Healthcare,healthcare_transaction_217,Low,1791.63,30,303.32,0.1594,11,10,1,0,0,0,1.0,920.2,871.43,2,3
TXN_000218,2025-03-12,18.79,Food,food_transaction_218,High,11121.11,64,11491.32,0.2618,12,3,0,0,0,0,1.0,7841.76,3279.35,11,4
TXN_000219,2025-07-05,67.04,Entertainment,entertainment_transaction_219,Medium,4605.08,48,3817.52,0.0789,5,7,1,1,0,0,1.4,3062.22,1542.86,3,7
TXN_000220,2025-12-07,41.45,Food,food_transaction_220,High,8803.25,57,4201.26,0.1134,7,12,1,0,0,1,1.4,5303.42,3499.83,6,3
TXN_000221,2025-07-25,48.6,Others,others_transaction_221,Medium,5121.47,58,10623.4,0.262,25,7,0,0,1,1,1.0,2862.99,2258.48,4,1
TXN_000222,2025-05-10,354.87,Utilities,utilities_transaction_222,Medium,4938.14,40,9906.99,0.0205,10,5,1,0,0,1,1.0,1403.41,3534.72,2,1
TXN_000223,2025-06-07,1122.43,Travel,travel_transaction_223,Medium,5341.07,33,12722.32,0.1645,27,6,1,0,1,0,1.5,3161.62,2179.44,2,6
TXN_000224,2025-03-15,35.0,Transport,transport_transaction_224,Low,2160.22,34,1138.19,0.1383,1,3,1,1,0,1,1.0,847.1,1313.12,17,3
TXN_000225,2025-07-02,31.85,Transport,transport_transaction_225,Medium,4521.86,31,12899.8,0.1226,2,7,0,1,0,1,1.2,3232.05,1289.81,11,2
TXN_000226,2025-06-03,71.21,Entertainment,entertainment_transaction_226,Medium,4901.86,20,5574.6,0.0171,3,6,0,1,0,0,1.4,1532.05,3369.81,2,3
TXN_000227,2025-04-28,31.78,Food,food_transaction_227,Medium,5310.76,60,1271.75,0.0959,28,4,0,0,1,1,1.0,4096.06,1214.7,5,5
TXN_000228,2025-09-26,23.25,Others,others_transaction_228,Medium,5355.76,34,19569.62,0.0442,26,9,0,0,1,0,1.0,3754.0,1601.75,7,5
TXN_000229,2025-10-05,85.22,Others,others_transaction_229,Low,2172.85,37,8854.49,0.2073,5,10,1,1,0,0,1.0,1018.29,1154.56,8,3
TXN_000230,2025-01-17,16.07,Food,food_transaction_230,Medium,4582.86,27,24395.69,0.0895,17,1,0,0,0,0,1.0,1322.46,3260.4,14,2
TXN_000231,2025-05-12,168.22,Shopping,shopping_transaction_231,Medium,5645.32,29,7597.75,0.0551,2,5,0,1,0,1,1.0,375.69,5269.64,2,8
TXN_000232,2025-06-16,22.82,Food,food_transaction_232,High,9225.39,27,46725.65,0.1214,16,6,0,0,0,1,1.0,4880.74,4344.64,11,5
TXN_000233,2025-01-18,94.7,Shopping,shopping_transaction_233,Low,2094.53,59,3602.29,0.2213,27,1,1,0,1,1,1.0,1052.06,1042.47,3,8
TXN_000234,2025-04-20,145.13,Shopping,shopping_transaction_234,Medium,4955.95,57,7217.58,0.2812,27,4,1,0,1,0,1.0,3437.81,1518.14,5,8
TXN_000235,2025-07-05,40.88,Food,food_transaction_235,Low,1960.26,19,41.59,0.0389,5,7,1,1,0,0,1.0,1252.99,707.27,15,3
TXN_000236,2025-06-18,198.89,Utilities,utilities_transaction_236,Medium,5205.72,38,4860.15,0.0802,4,6,0,1,0,1,1.3,2922.27,2283.46,1,1
TXN_000237,2025-07-08,19.67,Others,others_transaction_237,Low,1679.25,50,304.61,0.0756,8,7,0,0,0,0,1.0,920.03,759.22,3,6
TXN_000238,2025-02-02,30.83,Transport,transport_transaction_238,Low,2083.48,46,2040.79,0.0358,2,2,1,1,0,1,1.0,1282.7,800.78,9,3
TXN_000239,2025-03-04,26.59,Others,others_transaction_239,Low,2271.32,33,273.63,0.1098,4,3,0,1,0,1,1.0,1051.73,1219.58,8,2
TXN_000240,2025-10-21,112.2,Shopping,shopping_transaction_240,Low,1872.92,64,14476.7,0.1926,21,10,0,0,0,1,1.0,820.45,1052.46,5,7
TXN_000241,2025-07-14,50.98,Shopping,shopping_transaction_241,Low,2062.33,48,8544.57,0.2641,14,7,0,0,0,1,1.1,1090.44,971.89,3,7
TXN_000242,2025-11-04,33.96,Transport,transport_transaction_242,Medium,5498.18,27,6709.42,0.1729,5,11,0,1,0,1,0.8,2088.98,3409.19,8,3
TXN_000243,2025-02-01,156.64,Healthcare,healthcare_transaction_243,Medium,5934.63,53,9796.76,0.0839,1,1,1,1,0,0,1.0,4273.3,1661.33,3,2
TXN_000244,2025-03-21,29.93,Others,others_transaction_244,High,10243.66,23,62272.36,0.1343,21,3,0,0,0,0,1.0,7361.06,2882.59,6,4
TXN_000245,2025-04-19,33.16,Transport,transport_transaction_245,Low,2227.56,19,12362.2,0.1099,19,4,1,0,0,1,1.0,1371.61,855.95,9,1
TXN_000246,2025-03-22,48.23,Others,others_transaction_246,High,12511.54,26,7932.14,0.1356,1,3,1,1,0,1,1.0,9497.3,3014.24,5,1
TXN_000247,2025-04-19,42.48,Food,food_transaction_247,Medium,5486.05,46,3071.19,0.1962,4,4,1,1,0,1,1.0,2964.32,2521.73,12,4
TXN_000248,2025-03-23,58.93,Shopping,shopping_transaction_248,Medium,5145.45,39,3193.25,0.1277,23,3,1,0,0,0,1.0,3177.93,1967.52,5,5
TXN_000249,2025-12-27,64.97,Food,food_transaction_249,Medium,5379.96,56,12155.57,0.1774,27,12,1,0,1,1,1.4,1697.23,3682.73,14,4
TXN_000250,2025-11-29,19.14,Food,food_transaction_250,Low,1915.28,27,28.42,0.055,28,11,1,0,1,1,1.4,1311.91,603.37,7,4
TXN_000251,2025-10-23,28.69,Transport,transport_transaction_251,Low,1655.76,60,6661.65,0.0622,25,10,0,0,1,1,1.0,1059.03,596.73,16,2
TXN_000252,2025-06-22,145.77,Shopping,shopping_transaction_252,Low,2354.54,20,247.32,0.2218,22,6,1,0,0,0,1.1,443.33,1911.2,4,4
TXN_000253,2025-11-22,70.56,Entertainment,entertainment_transaction_253,Medium,5153.7,46,7135.24,0.0552,22,11,1,0,0,1,1.5,1763.38,3390.32,4,6
TXN_000254,2025-08-13,225.59,Education,education_transaction_254,Low,1973.4,56,6951.65,0.0781,13,8,0,0,0,0,0.6,946.54,1026.86,3,6
TXN_000255,2025-08-12,45.91,Shopping,shopping_transaction_255,Low,1725.29,46,9209.28,0.1639,25,8,0,0,1,1,1.1,796.33,928.96,4,4
TXN_000256,2025-03-29,13.31,Others,others_transaction_256,Low,1788.31,48,3664.87,0.1697,29,3,1,0,1,0,1.0,145.14,1643.17,6,6
TXN_000257,2025-05-24,132.42,Healthcare,healthcare_transaction_257,Medium,5472.93,44,18846.82,0.0847,24,5,1,0,0,0,1.0,3638.14,1834.8,3,3
TXN_000258,2025-09-05,554.32,Travel,travel_transaction_258,Low,2044.63,33,8330.95,0.2123,5,9,0,1,0,0,1.0,1278.4,766.23,1,5
TXN_000259,2025-09-06,136.24,Shopping,shopping_transaction_259,Low,2012.87,46,4527.52,0.245,3,9,1,1,0,0,1.0,1266.84,746.04,4,8
TXN_000260,2025-02-22,43.51,Transport,transport_transaction_260,Medium,5232.89,18,3946.79,0.1446,25,2,1,0,1,1,1.0,2720.32,2512.57,17,1
TXN_000261,2025-02-04,44.58,Transport,transport_transaction_261,Low,1869.22,51,3366.94,0.2317,4,2,0,1,0,1,1.0,1000.27,868.95,18,3
TXN_000262,2025-01-07,22.04,Others,others_transaction_262,Medium,5123.66,53,2162.21,0.0025,7,1,0,0,0,1,1.0,3879.67,1243.98,6,3
TXN_000263,2025-04-17,16.82,Food,food_transaction_263,High,11346.64,39,5913.36,0.1769,28,4,0,0,1,0,1.0,4131.41,7215.23,15,2
TXN_000264,2025-12-25,15.39,Others,others_transaction_264,High,9388.3,31,10812.23,0.2604,25,12,0,0,1,1,1.1,4917.75,4470.55,5,2
TXN_000265,2025-07-05,25.66,Transport,transport_transaction_265,Medium,4805.14,61,21951.99,0.1115,5,7,1,1,0,1,1.2,2825.61,1979.54,15,2
TXN_000266,2025-03-10,214.47,Education,education_transaction_266,Low,2161.78,47,419.79,0.0938,3,3,0,1,0,0,1.0,1417.46,744.32,4,4
TXN_000267,2025-03-10,44.41,Transport,transport_transaction_267,Medium,4456.67,20,49729.48,0.2394,25,3,0,0,1,1,1.0,2473.33,1983.34,14,2
TXN_000268,2025-03-29,41.85,Entertainment,entertainment_transaction_268,Medium,5209.23,51,1847.69,0.078,29,3,1,0,1,0,1.0,624.67,4584.57,5,3
TXN_000269,2025-08-17,14.01,Food,food_transaction_269,Low,2127.98,22,3674.03,0.2108,17,8,1,0,0,1,1.0,1154.27,973.71,11,2
TXN_000270,2025-08-29,408.5,Shopping,shopping_transaction_270,Medium,4883.24,27,832.19,0.1123,29,8,0,0,1,0,1.1,2787.37,2095.87,5,5
TXN_000271,2025-08-01,31.38,Others,others_transaction_271,High,9705.21,59,80976.83,0.0347,26,8,0,0,1,0,1.0,2181.86,7523.34,4,4
TXN_000272,2025-07-29,181.96,Shopping,shopping_transaction_272,Medium,4481.47,52,9039.87,0.0929,26,7,0,0,1,1,1.1,1463.4,3018.07,5,4
TXN_000273,2025-11-19,32.09,Food,food_transaction_273,Low,1988.77,61,2630.79,0.1685,19,11,0,0,0,0,1.4,1080.66,908.11,5,3
TXN_000274,2025-06-14,128.49,Shopping,shopping_transaction_274,Low,1992.42,22,12211.0,0.0671,14,6,1,0,0,0,1.1,1284.45,707.97,4,4
TXN_000275,2025-09-18,142.69,Shopping,shopping_transaction_275,Medium,5331.39,30,339.55,0.0677,18,9,0,0,0,0,1.0,2680.63,2650.76,5,5
TXN_000276,2025-07-24,40.69,Transport,transport_transaction_276,Low,2222.03,30,14398.03,0.1861,4,7,0,1,0,0,1.2,949.53,1272.5,11,2
TXN_000277,2025-11-08,45.56,Food,food_transaction_277,Medium,5308.88,31,8000.11,0.163,8,11,1,0,0,1,1.4,3121.71,2187.16,10,2
TXN_000278,2025-11-22,47.57,Others,others_transaction_278,Medium,4670.57,47,3426.82,0.0914,26,11,1,0,1,0,1.1,726.68,3943.89,2,1
TXN_000279,2025-10-10,193.77,Shopping,shopping_transaction_279,Medium,4971.3,54,2280.7,0.0583,27,10,0,0,1,1,1.0,1853.28,3118.02,2,7
TXN_000280,2025-01-24,36.08,Food,food_transaction_280,Medium,4860.25,52,43949.44,0.071,24,1,0,0,0,0,1.0,2437.39,2422.86,15,2
TXN_000281,2025-01-29,49.36,Transport,transport_transaction_281,Medium,5744.9,43,8744.87,0.1604,4,1,0,1,0,1,1.0,2051.12,3693.78,14,2
TXN_000282,2025-03-16,158.12,Shopping,shopping_transaction_282,Medium,4511.26,45,6056.73,0.1853,26,3,1,0,1,0,1.0,986.89,3524.37,2,5
TXN_000283,2025-12-03,25.24,Transport,transport_transaction_283,Low,2227.51,44,701.17,0.0748,3,12,0,1,0,1,0.8,1371.73,855.78,16,3
TXN_000284,2025-07-18,12.19,Food,food_transaction_284,High,9373.71,45,985.79,0.1297,5,7,0,1,0,1,1.0,4058.78,5314.93,14,2
TXN_000285,2025-01-07,248.74,Education,education_transaction_285,Low,2075.58,42,3586.96,0.1474,4,1,0,1,0,1,1.0,706.2,1369.37,3,5
TXN_000286,2025-10-17,47.66,Others,others_transaction_286,Low,2258.55,61,3676.11,0.2595,17,10,0,0,0,0,1.0,759.43,1499.12,6,1
TXN_000287,2025-09-15,52.82,Entertainment,entertainment_transaction_287,Medium,5513.07,27,9854.21,0.3203,15,9,0,0,0,0,1.0,1498.23,4014.84,4,6
TXN_000288,2025-02-09,51.81,Transport,transport_transaction_288,Low,2250.63,37,5394.52,0.0809,25,2,1,0,1,1,1.0,1586.99,663.63,12,3
TXN_000289,2025-02-03,26.57,Food,food_transaction_289,Low,2082.93,46,3438.57,0.1105,3,2,0,1,0,1,1.0,920.39,1162.54,13,2
TXN_000290,2025-01-12,29.51,Transport,transport_transaction_290,Low,1846.54,57,1976.45,0.1078,12,1,1,0,0,1,1.0,770.32,1076.22,14,2
TXN_000291,2025-08-13,39.63,Entertainment,entertainment_transaction_291,Medium,5256.84,62,3919.46,0.1741,3,8,0,1,0,0,1.4,2921.98,2334.86,3,6
TXN_000292,2025-01-23,208.23,Shopping,shopping_transaction_292,Medium,6153.08,64,7574.1,0.1554,25,1,0,0,1,0,1.0,3428.71,2724.37,3,4
TXN_000293,2025-08-26,36.16,Others,others_transaction_293,Medium,4593.59,37,29622.6,0.1763,26,8,0,0,1,1,1.0,2800.38,1793.21,8,1
TXN_000294,2025-06-25,15.69,Food,food_transaction_294,Medium,5334.56,35,5225.65,0.1876,25,6,0,0,1,0,1.0,3244.63,2089.94,8,2
TXN_000295,2025-11-10,83.04,Entertainment,entertainment_transaction_295,Medium,4991.25,51,34617.37,0.1034,3,11,0,1,0,0,1.5,2579.24,2412.0,2,7
TXN_000296,2025-08-02,133.03,Entertainment,entertainment_transaction_296,Medium,4802.41,53,12445.29,0.1924,28,7,1,0,1,0,1.4,2505.33,2297.07,5,7
TXN_000297,2025-11-19,249.01,Utilities,utilities_transaction_297,Medium,4843.0,29,659.26,0.0467,2,11,0,1,0,1,1.0,1652.57,3190.43,1,2
TXN_000298,2025-10-11,168.12,Shopping,shopping_transaction_298,High,9662.94,33,40049.8,0.1169,11,10,1,0,0,0,1.0,5888.14,3774.8,2,8
TXN_000299,2025-05-04,42.13,Others,others_transaction_299,High,9875.71,23,13678.14,0.1554,4,5,1,1,0,1,1.0,1403.49,8472.23,2,1
TXN_000300,2025-01-18,55.52,Shopping,shopping_transaction_300,Low,2087.97,63,5872.28,0.0806,18,1,1,0,0,0,1.0,1488.8,599.16,2,5
TXN_000301,2025-06-10,56.65,Shopping,shopping_transaction_301,Low,2208.09,42,4791.72,0.0028,10,6,0,0,0,1,1.1,1111.58,1096.51,4,6
TXN_000302,2025-04-04,41.64,Others,others_transaction_302,Medium,5331.44,28,7829.21,0.0325,4,4,0,1,0,1,1.0,1744.55,3586.89,6,6
TXN_000303,2025-01-22,255.89,Utilities,utilities_transaction_303,Medium,6071.84,52,9451.78,0.0862,3,1,0,1,0,1,1.0,3592.42,2479.42,1,1
TXN_000304,2025-11-15,136.64,Shopping,shopping_transaction_304,Medium,5256.69,23,23669.74,0.1649,15,11,1,0,0,0,1.8,2736.67,2520.02,5,4
TXN_000305,2025-12-26,73.9,Food,food_transaction_305,Low,1674.6,19,1644.85,0.0596,5,12,0,1,0,1,1.4,1106.97,567.63,8,2
TXN_000306,2025-12-17,30.24,Food,food_transaction_306,Medium,5257.34,60,7652.07,0.007,26,12,0,0,1,1,1.4,3316.84,1940.49,14,3
TXN_000307,2025-01-26,77.9,Transport,transport_transaction_307,Medium,4656.53,26,4857.32,0.1393,26,1,1,0,1,1,1.0,2788.04,1868.49,9,2
TXN_000308,2025-07-20,47.29,Others,others_transaction_308,Medium,5699.85,25,1071.37,0.0413,20,7,1,0,0,0,1.0,3864.07,1835.78,4,2
TXN_000309,2025-02-27,18.64,Food,food_transaction_309,Medium,4195.24,39,6129.02,0.0455,27,2,0,0,1,0,1.0,1707.57,2487.67,9,4
TXN_000310,2025-03-03,46.72,Others,others_transaction_310,Medium,4473.08,33,14706.75,0.3048,3,3,0,1,0,0,1.0,2461.69,2011.39,8,1
TXN_000311,2025-04-20,18.18,Others,others_transaction_311,Medium,4825.6,45,31462.86,0.0972,20,4,1,0,0,0,1.0,2481.07,2344.53,8,1
TXN_000312,2025-01-10,384.19,Utilities,utilities_transaction_312,Medium,5019.67,18,2696.76,0.0646,1,1,0,1,0,1,1.0,1747.92,3271.75,1,2
TXN_000313,2025-01-15,53.48,Others,others_transaction_313,Low,1756.68,37,8650.44,0.1719,27,1,0,0,1,0,1.0,1300.08,456.59,8,2
TXN_000314,2025-12-11,21.88,Transport,transport_transaction_314,Medium,5152.78,45,3158.57,0.2824,11,12,0,0,0,1,0.8,3733.59,1419.2,17,1
TXN_000315,2025-11-26,158.18,Education,education_transaction_315,Low,1804.05,19,3885.63,0.3033,26,11,0,0,1,0,0.7,1302.51,501.53,4,6
TXN_000316,2025-01-03,78.31,Healthcare,healthcare_transaction_316,High,12768.69,54,1531.76,0.1516,3,1,0,1,0,0,1.0,9106.02,3662.67,3,2
TXN_000317,2025-11-20,51.36,Others,others_transaction_317,Medium,5036.15,56,5610.94,0.2025,20,11,0,0,0,0,1.1,3833.54,1202.62,2,6
TXN_000318,2025-03-29,178.51,Utilities,utilities_transaction_318,High,9978.76,60,11814.55,0.2172,3,3,1,1,0,1,1.0,5857.54,4121.21,1,2
TXN_000319,2025-01-15,31.64,Others,others_transaction_319,High,10036.78,59,18478.04,0.0767,15,1,0,0,0,0,1.0,1196.87,8839.91,3,6
TXN_000320,2025-11-29,147.23,Shopping,shopping_transaction_320,Low,2123.75,55,738.71,0.1178,28,11,1,0,1,0,1.8,220.24,1903.51,2,6
TXN_000321,2025-12-15,80.32,Entertainment,entertainment_transaction_321,High,8816.99,40,375.3,0.0962,25,12,0,0,1,1,1.5,4147.11,4669.88,4,6
TXN_000322,2025-06-01,66.02,Others,others_transaction_322,Medium,5386.6,35,61913.76,0.1356,1,6,1,1,0,0,1.0,2847.95,2538.65,7,1
TXN_000323,2025-11-24,33.28,Food,food_transaction_323,Medium,4742.47,63,21803.21,0.2052,24,11,0,0,0,1,1.4,2502.0,2240.47,6,3
TXN_000324,2025-12-21,39.06,Food,food_transaction_324,Medium,4500.89,49,18676.8,0.0755,5,12,1,1,0,1,1.4,453.75,4047.14,14,2
TXN_000325,2025-03-14,59.74,Others,others_transaction_325,Medium,6251.48,64,3376.01,0.0925,4,3,0,1,0,0,1.0,3564.92,2686.56,8,3
TXN_000326,2025-08-01,140.68,Entertainment,entertainment_transaction_326,Medium,5485.16,43,7215.95,0.1899,1,8,0,1,0,0,1.4,733.63,4751.53,3,5
TXN_000327,2025-09-22,31.55,Others,others_transaction_327,Medium,4772.27,52,9389.55,0.1824,22,9,0,0,0,0,1.0,2912.33,1859.94,8,6
TXN_000328,2025-09-28,195.08,Shopping,shopping_transaction_328,Medium,4526.36,23,12778.33,0.1549,26,9,1,0,1,0,1.0,1842.77,2683.59,5,5
TXN_000329,2025-03-09,25.4,Transport,transport_transaction_329,High,10314.84,23,19166.0,0.1677,9,3,1,0,0,1,1.0,3363.14,6951.69,9,3
TXN_000330,2025-12-27,94.4,Entertainment,entertainment_transaction_330,Medium,5317.28,51,1991.38,0.2456,27,12,1,0,1,0,1.5,3099.75,2217.53,2,7
TXN_000331,2025-12-31,16.21,Food,food_transaction_331,Medium,5381.22,50,6286.37,0.1669,31,12,0,0,1,1,1.4,2961.94,2419.28,12,3
TXN_000332,2025-07-18,39.2,Others,others_transaction_332,High,10394.58,46,12062.17,0.0246,27,7,0,0,1,0,1.0,2753.16,7641.42,7,6
TXN_000333,2025-12-13,38.72,Food,food_transaction_333,High,9855.12,27,40987.67,0.1007,13,12,1,0,0,1,1.4,3907.91,5947.21,13,3
TXN_000334,2025-02-17,74.78,Others,others_transaction_334,Low,2218.88,20,765.93,0.0136,25,2,0,0,1,0,1.0,737.12,1481.76,5,2
TXN_000335,2025-02-26,594.72,Travel,travel_transaction_335,Medium,4532.11,41,26959.6,0.2488,26,2,0,0,1,0,1.0,3016.11,1516.0,2,5
TXN_000336,2025-08-16,24.11,Food,food_transaction_336,Low,2257.91,34,3245.17,0.2025,3,8,1,1,0,1,1.0,920.29,1337.63,9,3
TXN_000337,2025-05-27,10.66,Food,food_transaction_337,Medium,5956.36,54,2577.34,0.0679,27,5,0,0,1,0,1.0,3665.78,2290.58,14,2
TXN_000338,2025-07-19,39.87,Food,food_transaction_338,Medium,5135.61,28,3415.39,0.2851,19,7,1,0,0,1,1.0,1990.02,3145.59,5,4
TXN_000339,2025-04-19,16.16,Food,food_transaction_339,Medium,5331.1,41,2060.36,0.0195,19,4,1,0,0,1,1.0,1670.59,3660.52,5,5
